Patient,ROI,Scanner,Batch,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
CCR1_S1,050_14,Siemens,13,-703,-561,1356185433,2.931758808,74,2.472917961,-528,-620.8663825,42.69517673,-608,-759,231,31.40048989,406.4320606,-0.651456298,1182275179,0.149027107,2670.306263,45.42245417,240.533081,-13.52367755,10.03168913,7.362518957,0.153375643,2.139550837,2.468144795,2.439622561,0.448423373,0.370315833,0.937253805,0.838877673,-0.114628977,0.613473796,0.325949885,6.689929456,0.030194709,5.522344119,0.070871794,3.507110315,4.348552021,5.982789229,964.789525,0.117513949,7.16828954,1223.512546,4.356989278,49.08392205,32.29634592,1834.529233,0.794038986,0.039870255,0.11163941,4.609243483,0.007353298,993.0527272,0.142979081,4.535079914,48.13793005,2.08954875,105.2332931,0.078274398,0.041955574,3.622194838,5435.64002,0.756871369,0.845657266,0.393073939,0.879339279,41.65139864,0.038481491,124.8737601,0.112600325,6.431061216,39.95401262,1414.403968,89220.80884,23.39413957,0.067548871,143.5626691,0.129452362,0.334476062,13.28879008,0.027505009,6.50725835,0.135079172,1359.598584,22.91300571,0.000650872,58.22718206,0.144995276,0.0228029
CCR1_S1,050_15,Siemens,13,-692,-559,1390639701,2.899007086,71,2.526050607,-518,-615.4088916,40.79193927,-604,-759,241,29.99037443,411.56244,-0.639804807,1212311209,0.153485144,2436.948155,48.17200453,208.3240606,-11.38382328,9.242421545,6.693180043,0.160645093,2.043850022,2.418053118,2.202931036,0.456342678,0.378769345,0.951107972,0.855434058,-0.108300972,0.591330214,0.330518337,6.894538925,0.03140844,5.476308332,0.074007768,3.481531366,3.983900397,6.037943974,940.7822168,0.114589795,8.197118929,1260.113033,3.975064069,51.68428745,34.53739342,2049.288429,0.763302047,0.032977629,0.111476096,4.968744442,0.005692955,1013.94595,0.146778562,4.146235168,50.72943973,2.130323419,113.3890014,0.065746796,0.034509883,3.615249007,5381.653037,0.753520168,0.841056872,0.421656382,0.877398659,43.89772132,0.031359318,124.4749536,0.115468417,6.116614634,42.87755102,2414.638219,156100.5362,38.19982176,0.053429659,147.0315399,0.136392894,0.351864648,14.96165999,0.021993905,6.538394131,0.131303289,2356.635441,17.98909784,0.000665715,70.17770643,0.103431215,0.027708554
CCR1_S1,acrylic_00,Siemens,13,104,127,12440306673,0.888589708,12,3.075904793,152,115.6311338,7.234030569,116,81,71,5.172667601,1139.667404,-0.088174337,10845025648,0.659576692,82.66963833,4.572230807,0.792340042,0.153057584,0.436403408,0.323378485,0.14809069,0.311706238,0.922845054,0.224362639,0.846092256,0.845314106,0.981183717,0.938047827,-0.033880318,0.181762193,0.301493022,2.131633384,0.44787822,1.727223013,0.643262086,1.375246296,0.189945473,4.87784268,445.2136145,0.046482942,44.42144748,6317.425559,0.19208595,4.67394028,323.9024849,1348.997181,80.03537476,0.260752361,0.017905893,0.089144312,0.009036928,1739.337891,0.455121983,0.368050374,5.254890404,14.49357322,61.33846516,3.640117688,0.282336283,3.394924648,1113.699191,0.283124917,0.395449508,6.915768331,0.534024808,3.084297205,0.167704556,85.30872483,0.572541777,0.871402189,3.422818792,399704.9262,1652201.846,98464.31348,0.737788963,28.55704698,0.191658033,0.422735484,1.607257863,0.300909359,3.845389659,0.015556484,395572.7662,101.5644672,0.000945865,1.779946808,0.008702941,0.004881437
CCR1_S1,acrylic_01,Siemens,13,103,127,12435825558,0.921794166,13,2.887163404,148,115.4245145,7.433546792,116,79,69,5.429803969,1139.462126,-0.135034727,10841119168,0.644351696,85.71162288,4.584043455,0.869231434,0.144577029,0.464699726,0.329458663,0.168519434,0.318111102,0.930584087,0.226693853,0.842835709,0.842079205,0.967577867,0.921039602,-0.036590087,0.200847819,0.308181987,2.133096685,0.432314054,1.777748936,0.630232181,1.420801342,0.198539597,4.945030916,438.3894341,0.045770457,44.37821004,6171.600543,0.202704168,4.683232408,318.7650867,1336.825224,78.70482123,0.264222408,0.01823648,0.081546182,0.010080764,1732.854918,0.447655914,0.377758447,5.21193393,13.54989209,57.61218468,3.418576933,0.289400329,3.404168364,1155.598722,0.289921641,0.401344427,6.347821221,0.541541775,3.055740115,0.175968827,93.16666667,0.597222222,0.78644806,3.173076923,366547.9359,1492680.987,90941.17593,0.755876068,31.61538462,0.202662722,0.451977632,1.274405429,0.360596766,3.816147349,0.016287325,362778.2908,174.1804716,0.000945802,0.852980396,0.018656044,0.00200335
CCR1_S1,acrylic_02,Siemens,13,102,126,12408606568,0.905916368,13,2.876373464,148,114.1751932,7.562560517,114,80,68,5.415981125,1138.21444,-0.082070373,10817390601,0.661106678,89.34161891,4.39624139,0.864040848,0.112448235,0.437459791,0.311456592,0.164708549,0.297370554,0.910941562,0.221696822,0.853662396,0.852723327,0.969504466,0.926361663,-0.038476335,0.197602311,0.285045271,2.089166396,0.465672422,1.718361481,0.663053639,1.374393541,0.187229096,4.893562174,444.5297557,0.046411543,48.82596715,6332.079766,0.195835701,4.490916684,339.6961787,1398.933598,84.8081715,0.279239461,0.017727974,0.082616196,0.009419229,1597.097486,0.432904604,0.404816442,4.935456318,15.18109015,63.22544134,3.902521498,0.321800251,3.456942279,1073.376652,0.282501107,0.38248711,7.224128789,0.535161065,2.83767039,0.201224656,85.9202454,0.52711807,0.927471866,3.963190184,365290.1963,1490789.583,90559.08521,0.668200409,25.63803681,0.157288569,0.370942685,1.431581103,0.253093971,4.175979219,0.017018167,361837.3722,153.114094,0.001064724,0.747991153,0.016938976,0.002094864
CCR1_S1,acrylic_03,Siemens,13,103,125,12402635990,0.78269111,12,3.051585844,147,113.907914,6.867101301,114,83,64,4.95620837,1137.940573,-0.08349344,10812185659,0.718167888,74.32749845,4.323853937,0.676025916,0.111466296,0.35185455,0.253446632,0.158871642,0.24462476,0.822440868,0.192639131,0.879157932,0.878569807,0.9750625,0.939284904,-0.040706449,0.186180355,0.236905622,2.073444105,0.544201708,1.482061103,0.725297722,1.204764569,0.151325296,4.706392125,499.9461265,0.05219734,48.73345658,6878.612028,0.15780274,4.398099812,379.2419085,1543.67227,94.92000766,0.272978005,0.018429902,0.082738153,0.010250245,1502.141517,0.457210979,0.374673309,4.901914144,21.41146486,87.74412405,5.460934764,0.31292651,3.522262887,848.9969992,0.251183542,0.339214867,10.88459048,0.498752327,2.683043462,0.183785673,95.2459893,0.509336841,0.965369327,4.310160428,345572.4385,1384314.187,86375.29605,0.629976233,38.03743316,0.203408733,0.448706819,1.581785471,0.322809191,4.072965766,0.019523909,342949.0268,125.1045437,0.001228734,0.63165945,0.011362272,0.00240116
CCR1_S1,acrylic_04,Siemens,13,104,128,12447822845,0.892483232,12,2.943174046,148,115.9742117,7.393802731,116,82,66,5.413102003,1140.011633,-0.012590035,10851577984,0.649315109,85.3203832,4.670093319,0.788543863,0.169263974,0.453455321,0.330643332,0.156974303,0.32085642,0.930209332,0.226033762,0.841202942,0.840550481,0.96738737,0.920275241,-0.031131497,0.186801885,0.312292872,2.153909727,0.42933246,1.75909727,0.624689171,1.403504559,0.196024663,4.91179758,439.3259553,0.045868235,41.82405402,6219.140113,0.19491447,4.783044477,313.633222,1322.273022,76.9331222,0.252610148,0.017797565,0.081369624,0.009592604,1815.619474,0.464718727,0.349586954,5.379962247,13.32752632,57.19702057,3.304986589,0.267040044,3.35893567,1153.377532,0.287828047,0.404340074,6.236281815,0.539322129,3.174729834,0.156834618,93.57931034,0.645374554,0.688703924,2.786206897,408203.1448,1724733.655,99507.25287,0.798659004,34.08965517,0.23510107,0.485230012,1.336869028,0.390603454,3.360903367,0.01513886,403839.859,186.0626801,0.000876298,0.922462723,0.018313179,0.001959645
CCR1_S1,acrylic_05,Siemens,13,103,128,12435964467,0.971476833,13,3.024802853,153,115.426707,7.771883943,116,71,82,5.54790794,1139.46849,-0.097003106,10841240264,0.623767224,95.21810904,9.903975233,1.000808045,0.137012195,0.505586934,0.354290917,0.174675169,0.339205598,0.962080068,0.237450584,0.832911421,0.831905733,0.986493469,0.943824908,-0.036100582,0.209143585,0.326005944,3.141020904,0.404772551,1.878111632,0.604830254,1.489371435,0.214969463,4.995044956,428.8761746,0.044777216,42.77069053,5974.442472,0.219105208,9.968260597,303.0683859,2821.43318,33.15202666,0.110287493,0.018302818,0.173659762,0.002922923,1771.749886,0.439557537,0.392776857,10.59708727,12.01571851,112.9483293,1.322334356,0.112531433,3.394015926,1234.796476,0.298202855,0.417904814,5.454500033,0.549530311,6.079536789,0.06435049,96.62091503,0.631509249,0.797214746,6.836601307,367681.6732,3408125.804,40170.20561,0.212964779,29.50980392,0.192874535,0.43494096,3.291999547,0.088718689,3.885427105,0.015974107,363762.7495,52.62084518,0.000894496,3.246037376,0.006448322,0.007925551
CCR1_S1,acrylic_06,Siemens,13,102,127,12425953227,0.93193396,13,3.127495521,152,114.9687826,7.673481365,115,77,75,5.563910678,1139.009748,-0.171180507,10832512814,0.644088904,93.3181944,4.523248135,0.90103138,0.116471634,0.462375122,0.332908887,0.160316756,0.318442494,0.938035844,0.229990521,0.843189818,0.842225392,0.980672414,0.936793714,-0.036129182,0.19511323,0.305784401,2.119138672,0.436486522,1.785189846,0.635216242,1.418956386,0.198821002,4.925437245,438.7185216,0.045804815,45.26614133,6169.083525,0.205235865,4.622781374,320.4907079,1329.856442,79.88955085,0.270580294,0.019125167,0.085202087,0.010748175,1695.828648,0.439489442,0.39126791,5.146038161,13.49462686,56.85717204,3.45016646,0.299387212,3.411718234,1162.248752,0.292536477,0.400364618,6.317349509,0.545404865,3.040643957,0.184474479,93.67096774,0.604328824,0.791092612,3.129032258,374384.1935,1546704.342,92270.87711,0.765456989,35.51612903,0.229136316,0.484858802,1.414412764,0.386279329,3.749895022,0.016182919,370565.7509,101.9872468,0.000956527,1.810396298,0.009505861,0.004850384
CCR1_S1,acrylic_07,Siemens,13,104,126,12428632464,0.786370242,12,2.8846408,143,115.1012738,6.755526396,115,81,62,4.947426314,1139.132536,-0.119591459,10834848479,0.708321246,71.22236004,4.454826707,0.633262533,0.149393287,0.3604451,0.267670756,0.14618868,0.261233702,0.844875598,0.198575619,0.870455991,0.870026854,0.973530019,0.935013427,-0.031386194,0.17184988,0.25560128,2.105132098,0.520056187,1.515461053,0.704467983,1.228978202,0.157028964,4.731980077,481.8433911,0.050307307,47.64884674,6784.300898,0.160731774,4.547609104,363.7035916,1489.578096,90.39985731,0.259846059,0.018069126,0.088924025,0.009130182,1610.73611,0.468971537,0.351947887,5.186119068,18.82286075,78.07280293,4.729356406,0.281499985,3.446235072,918.8528177,0.261443412,0.354674976,9.463270596,0.512345135,2.970829515,0.160948813,89.08,0.509028571,0.964897959,4.308571429,362765.2,1457511.869,90530.94556,0.63,33.53714286,0.191640816,0.434244701,1.715500068,0.291882993,3.989176176,0.018271038,359769.6707,143.0677061,0.0010766,0.733278425,0.01248667,0.002247947
CCR1_S1,acrylic_08,Siemens,13,105,127,12451249300,0.860316564,12,3.095856814,151,116.134266,7.018626899,116,80,71,4.949912969,1140.168525,-0.10606024,10854565048,0.664837539,78.12145896,4.646070811,0.712770976,0.176675118,0.418850881,0.316390127,0.139121285,0.30673988,0.913782938,0.220919363,0.848238434,0.847595085,0.981559115,0.938973699,-0.02844593,0.16751567,0.298295914,2.149509844,0.45337796,1.682463122,0.645864864,1.340876998,0.183810252,4.853370981,448.5439549,0.046830649,43.79358053,6367.813949,0.184882791,4.755585717,326.0076216,1360.91658,80.27173528,0.250897601,0.018596521,0.08962539,0.009740715,1775.851996,0.468626838,0.343489717,5.427043033,14.35540851,61.09420729,3.563769644,0.261530263,3.364133556,1096.459841,0.282175998,0.392309299,6.812228699,0.534047509,3.224596531,0.149876588,84.5862069,0.583353151,0.851652794,3.324137931,416260.8,1738228.862,102041.6739,0.74894636,39.56551724,0.272865636,0.535624697,1.624604261,0.424684439,3.470656025,0.01513886,411897.5142,106.0872544,0.000896726,1.809698402,0.008430943,0.004780482
CCR1_S1,acrylic_09,Siemens,13,104,128,12442730768,0.93765685,12,3.094125434,153,115.7385676,7.565144352,116,80,73,5.346143062,1139.778435,-0.065053947,10847138889,0.635871859,90.87840605,4.646368683,0.912346898,0.156639619,0.478346624,0.340531625,0.167073984,0.327465357,0.945074121,0.23162117,0.83844256,0.837573948,0.980199938,0.934942188,-0.035298335,0.201065987,0.316055729,2.147513841,0.420615719,1.814134667,0.618273683,1.442540846,0.204719562,4.95346479,432.2392984,0.045128346,42.91017476,6090.380664,0.208309779,4.753602005,311.0345584,1309.538735,76.63931666,0.259992518,0.016329913,0.083509365,0.007967033,1769.096443,0.448840729,0.375632367,5.321427714,12.94007759,55.41841402,3.247299312,0.279962099,3.391979244,1181.438962,0.29161985,0.408652842,6.035764654,0.542693807,3.146433986,0.168031797,75.31818182,0.570592287,0.922118916,3.477272727,437728.0303,1845656.712,106845.9972,0.743686869,24.12121212,0.182736455,0.403383839,1.60616075,0.283551935,3.894931883,0.013781583,432462.9888,109.688687,0.000887866,1.881019976,0.009997248,0.004622906
CCR1_S1,acrylic_10,Siemens,13,103,128,12438694873,0.950257439,13,3.002407443,148,115.5530382,7.664174935,116,76,72,5.555502561,1139.593572,-0.116147365,10843620537,0.629208214,92.38249703,4.626314901,0.940831817,0.147956634,0.494776214,0.338587338,0.186156515,0.327689615,0.940169448,0.229432586,0.83797148,0.837244965,0.966644238,0.918622482,-0.039993838,0.222779767,0.318154107,2.141764678,0.413792137,1.832620194,0.613054195,1.467168187,0.208340888,4.973392285,437.1605763,0.045642157,42.64456498,6026.556275,0.212477688,4.737314679,309.8841094,1310.698058,76.26538827,0.263346558,0.017013628,0.07761688,0.009129535,1756.988636,0.444690131,0.380930545,5.246160575,12.78370627,54.8694233,3.219351814,0.288112394,3.399876262,1186.696228,0.291692554,0.40968887,5.874868913,0.541907724,3.054184535,0.17588409,82.3381295,0.592360644,0.79385125,3.208633094,406084.4892,1690840.058,99717.13189,0.751598721,26.49640288,0.190621603,0.429121741,1.406588757,0.320514295,3.942477505,0.014512424,401336.3869,187.1986474,0.000895117,0.895205447,0.020382796,0.001948861
CCR1_S1,acrylic_11,Siemens,13,105,126,12441842300,0.762521875,11,3.062270352,147,115.7072458,6.652640576,116,78,69,4.770270948,1139.737742,-0.04693631,10846364354,0.710706384,69.51337619,4.558300156,0.602394755,0.193805835,0.361246725,0.268481721,0.147643583,0.261537369,0.845115389,0.198899572,0.870388708,0.869925751,0.973472336,0.934962875,-0.032953996,0.172296115,0.25546106,2.129564999,0.514937665,1.501524768,0.698422473,1.213428539,0.157432111,4.755210603,475.6947171,0.049665349,44.65866172,6807.145751,0.155961498,4.637815828,360.9770307,1493.705053,89.11297592,0.24982309,0.017929081,0.083619822,0.009556176,1682.13728,0.489508692,0.320718861,5.338612323,18.6106895,77.96427824,4.623874099,0.259191635,3.43840728,886.7031527,0.250827047,0.354385852,8.953996349,0.49795486,3.004008686,0.139009544,83.18181818,0.540141677,0.900362624,3.772727273,416835.3766,1697862.773,103367.4814,0.689213564,44.5974026,0.289593523,0.554133397,1.718240832,0.424788126,3.42877036,0.016078513,412967.1828,149.3286057,0.001024346,0.782385285,0.012167107,0.00223852
CCR1_S1,acrylic_12,Siemens,13,105,127,12453744818,0.844832545,11,3.037295749,147,116.2505742,6.830551334,116,82,65,4.94979055,1140.282778,-0.117085513,10856740554,0.66923157,73.44086676,4.655810469,0.669713232,0.188734918,0.407962823,0.306648214,0.141129013,0.298486256,0.900105271,0.216238007,0.852117198,0.851573068,0.969711884,0.925786534,-0.029207549,0.167114048,0.291344543,2.151843323,0.462069808,1.643488869,0.653076565,1.314826254,0.178652759,4.840345564,450.0661934,0.04698958,44.12660578,6409.899979,0.180710598,4.762580915,331.9563583,1387.075799,81.59138419,0.248793531,0.017644693,0.085520621,0.008996747,1758.474702,0.471845517,0.337131222,5.449005484,14.7697518,62.96076492,3.654101816,0.258059561,3.368702744,1049.453723,0.27441051,0.385924474,6.954147512,0.525599381,3.199814522,0.145486628,84.89403974,0.562212184,0.855839656,3.509933775,403115.4702,1686068.079,98741.32818,0.718359088,36.21854305,0.239857901,0.461524471,1.449393296,0.351761268,3.444426187,0.015765295,399092.0465,176.0753102,0.00090487,0.899699507,0.0161869,0.002021424
CCR1_S1,acrylic_13,Siemens,13,106,128,12465251469,0.847134108,12,3.00418897,148,116.7766757,6.868245646,117,84,64,4.894844957,1140.809439,-0.028723213,10866771651,0.661172671,74.75165059,4.720009522,0.659931655,0.189196111,0.414732643,0.318876104,0.130995038,0.310353055,0.915200365,0.221011929,0.84624398,0.845675777,0.968505761,0.922837889,-0.026423882,0.159495383,0.302895388,2.167030562,0.447112343,1.670030153,0.637759672,1.328342367,0.183402187,4.862771088,445.4366256,0.046506225,43.13849014,6332.71184,0.182939127,4.845166005,322.3263729,1353.342138,79.05469421,0.242880096,0.017536882,0.092027266,0.008117902,1830.66267,0.47892782,0.321984236,5.575744507,14.08326194,60.4457358,3.460987559,0.244802674,3.321713228,1114.828628,0.283609916,0.39579485,6.61890414,0.534214549,3.329861707,0.135733954,74.45588235,0.547469723,0.883163927,3.669117647,440076.75,1846579.478,107628.6661,0.700367647,34.72058824,0.255298443,0.507629102,1.799671409,0.364068846,3.443867983,0.014199207,435116.8622,190.5046748,0.000841822,0.974199369,0.017123646,0.001951875
CCR1_S1,acrylic_14,Siemens,13,105,127,12452892786,0.824718811,12,2.915978295,145,116.2113176,6.887698548,116,81,64,4.989436776,1140.24377,-0.049456419,10855997782,0.675358491,74.0069214,4.660386989,0.642964872,0.189993846,0.400149045,0.303104144,0.138327166,0.296410597,0.893751206,0.213878059,0.852910293,0.852464056,0.969998519,0.926232028,-0.027512596,0.162817146,0.290553743,2.153158096,0.466012673,1.62420768,0.655834798,1.301985503,0.175813297,4.832032047,447.1242431,0.046682423,44.00375861,6468.583629,0.175444312,4.77834621,333.0037586,1389.298079,81.87628187,0.245432241,0.017757565,0.09083034,0.008524147,1784.378259,0.479837492,0.324620278,5.504835495,15.28513696,64.99546528,3.773189179,0.250013832,3.350326514,1052.811236,0.275896458,0.384607353,7.327486605,0.526627093,3.249119557,0.138589078,78.14864865,0.52803141,0.923803871,3.939189189,409942.8378,1688977.453,101124.5445,0.670608108,37.44594595,0.253013148,0.504948925,1.881810998,0.35196425,3.454016063,0.015452078,405754.6492,178.5046525,0.000885719,0.917628596,0.015669109,0.002018335
CCR1_S1,acrylic_15,Siemens,13,106,126,12441260896,0.709550298,11,2.991894747,144,115.6840677,6.274920283,116,84,60,4.552665397,1139.711111,-0.068565658,10845857506,0.734365305,61.64334816,4.506615921,0.519657967,0.17953505,0.326312061,0.252316784,0.128886547,0.247713752,0.818614389,0.190029294,0.876910296,0.876603427,0.974980769,0.938301714,-0.026439086,0.149882766,0.243686099,2.118510162,0.542284581,1.417403792,0.719710976,1.150528576,0.144657211,4.632561987,507.8356651,0.053021055,44.29974898,7033.750887,0.141504547,4.591146377,370.6305074,1518.340155,91.8327214,0.248265701,0.016801892,0.08739611,0.00789957,1675.820122,0.502018389,0.306539152,5.342301731,20.59682783,85.52227584,5.11692339,0.253696392,3.410816308,835.4355136,0.245443282,0.343640073,10.36229383,0.491353609,3.024082613,0.131372076,77.93589744,0.499589086,0.981714333,4.557692308,422431.3077,1694794.949,105470.8604,0.602029915,34.66666667,0.222222222,0.475893761,1.94168191,0.313028411,3.875110767,0.016287325,418661.6626,141.6286476,0.001056351,0.753948074,0.010466406,0.002315356
CCR1_S1,cork_00,Siemens,13,-718,-631,1179978519,2.547163044,44,6.067925748,-384,-674.8256239,27.35645151,-676,-788,404,18.69098535,351.0122772,0.723448701,1028664135,0.205993302,1286.873843,31.60959114,206.5910733,9.90026077,6.153892981,2.386597135,0.441087253,1.112425352,1.872626549,1.061561909,0.596921657,0.559090569,0.992039741,0.941652306,-0.103734214,0.522919617,0.472958597,5.537841833,0.052598769,4.82039589,0.102427522,3.302844252,2.135122529,6.252669078,728.7297692,0.076091654,14.10430429,1972.797849,2.130108846,32.61083847,78.74073301,2425.180641,3.041984811,0.042425081,0.046433223,2.105651789,0.002260445,1347.18559,0.192848013,2.417719447,33.24408574,2.715968656,86.47856659,0.11116318,0.043362152,3.761590222,4222.020691,0.587035358,0.729231091,0.669911775,0.786017521,26.57862048,0.03462228,41.08308605,0.121908267,9.446574329,54.8189911,51457.93175,1568316.671,1854.516415,0.06220149,68.84569733,0.204289903,0.444564184,28.6298855,0.022559667,6.004112459,0.035188472,50650.32643,8.662036137,0.000836918,118.0592723,0.011885216,0.178877182
CCR1_S1,cork_01,Siemens,13,-716,-629,1186598696,2.532981667,44,3.467429616,-491,-673.7003237,26.99855898,-675,-796,305,18.54162591,351.9955634,0.214542317,1034435374,0.206612454,1191.013462,32.09822757,102.5907785,2.107689331,5.493411631,2.387579299,0.392764718,1.131244534,1.866999555,1.005890696,0.590860206,0.551281782,0.986584915,0.924724146,-0.096073665,0.465554029,0.470940044,5.596568266,0.052490456,4.811143256,0.100086361,3.255914026,1.970247732,6.202910931,749.7185966,0.078283241,13.51303928,1978.727472,1.983557484,33.07841704,75.64404302,2397.721416,2.821711315,0.042286018,0.044813525,1.735866172,0.002509106,1358.867718,0.192824764,2.218252391,33.46749764,2.692633663,87.61425836,0.108497963,0.043581424,3.72131979,4339.512325,0.59669259,0.735295299,0.66656654,0.791239728,26.73223876,0.03528561,39.88253968,0.126611237,7.536044344,44.53333333,52009.16508,1641015.333,1770.449447,0.07530513,50.98730159,0.161864449,0.382857486,18.52338001,0.028472375,6.131731543,0.032891302,51084.81205,12.94183415,0.00080622,61.59930319,0.019953216,0.062317214
CCR1_S1,cork_02,Siemens,13,-711,-629,1209152615,2.47429904,43,4.086654103,-499,-670.2619818,26.01722475,-671,-800,301,17.88261235,355.325042,0.40109789,1054097095,0.216127153,1125.299957,33.40634607,110.1854126,4.155451102,5.182554003,2.336056669,0.37912756,1.113187196,1.856896882,0.999860826,0.595207268,0.556884571,0.986878673,0.925860077,-0.092640314,0.454243679,0.47316705,5.717928024,0.055485192,4.728309958,0.109018094,3.200322512,1.879652668,6.17377273,745.9380808,0.077888491,13.60914162,2069.849744,1.865724468,34.45233372,77.527305,2517.272006,2.778361694,0.038264763,0.043407875,1.820743413,0.001975896,1422.549337,0.20317277,2.08168269,35.02945005,2.735959192,91.92686387,0.102136741,0.038900487,3.679189815,4278.431389,0.591587752,0.730949952,0.683093257,0.787862715,27.95547284,0.031041473,41.86666667,0.139555556,7.487288889,48.10666667,58750.02333,1922153.5,1926.434854,0.060626242,49.34666667,0.164488889,0.396930834,21.08605437,0.021811096,6.101029205,0.03132505,57730.92412,13.00156417,0.00077348,60.94760131,0.018734931,0.060774332
CCR1_S1,cork_03,Siemens,13,-712,-628,1206412260,2.498372673,43,3.588376163,-491,-670.6912394,26.38289909,-672,-795,304,18.07812074,354.9221693,0.294854916,1051708149,0.211874029,1142.66597,33.07152194,96.95226044,3.125767731,5.260085079,2.184001833,0.410650927,1.075995024,1.826757332,0.943541073,0.6025398,0.566048344,0.98767744,0.928046321,-0.097812128,0.484706339,0.476263683,5.683523503,0.055559981,4.722266965,0.113235506,3.222333139,1.861021728,6.217391131,719.1745849,0.075093932,14.29762402,2029.117573,1.90243207,34.32473635,81.09073823,2631.768195,2.907107875,0.038532811,0.04292108,1.839725403,0.001863611,1369.664028,0.19742716,2.13818139,34.90562238,2.766660665,92.70517618,0.103769175,0.039220058,3.729487172,4153.903131,0.580859234,0.724114666,0.685393464,0.781433818,27.64297303,0.031056688,40.12582781,0.13286698,7.58637779,48.68211921,57619.99669,1874788.702,1908.135947,0.058479569,48.45033113,0.16043156,0.390698631,22.15669407,0.018610392,6.112783516,0.031533883,56614.35079,12.21951064,0.00082933,58.45526802,0.01825546,0.063866566
CCR1_S1,cork_04,Siemens,13,-713,-630,1198935873,2.491045416,43,3.545054692,-495,-671.7708051,26.23403601,-673,-780,285,17.94560821,353.820697,0.273519731,1045190495,0.21196075,1123.679849,32.81169141,91.70502137,2.604670445,5.158213437,2.278724335,0.386134574,1.102135699,1.848440758,0.971522051,0.597643956,0.559521912,0.987153613,0.926479835,-0.093381949,0.458742265,0.470940736,5.664958258,0.05478551,4.73321886,0.104497027,3.209421018,1.859234443,6.214071697,719.8278166,0.07516214,14.91525079,2029.948105,1.877266229,33.79262817,80.16257701,2551.521144,2.916603385,0.038942194,0.043154053,1.7422095,0.00197756,1376.969917,0.197540117,2.112199181,34.32014999,2.771718977,91.78240388,0.104648957,0.039661343,3.706743726,4240.354904,0.589187722,0.727761223,0.702461606,0.786363041,27.33519482,0.031591265,40.84868421,0.134370672,7.403815357,45.85197368,55405.16118,1806371.612,1814.439552,0.058227716,44.93421053,0.147809903,0.362350131,19.07670219,0.019175419,6.156204362,0.031742717,54412.70394,12.61961818,0.000806477,60.35738758,0.018491705,0.062547153
